source,id,name,description,type,dependencies,registry_dependencies,official_url,registry_json,files
React Bits,CardNav-JS-TW,CardNav,Expandable navigation bar with card panels revealing nested links.,registry:component,gsap@^3.13.0; react-icons@^5.5.0,,https://reactbits.dev/CardNav,https://reactbits.dev/r/CardNav-JS-TW.json,CardNav/CardNav.jsx
React Bits,CardNav-TS-CSS,CardNav,Expandable navigation bar with card panels revealing nested links.,registry:component,gsap@^3.13.0; react-icons@^5.5.0,,https://reactbits.dev/CardNav,https://reactbits.dev/r/CardNav-TS-CSS.json,CardNav.css; CardNav.tsx
React Bits,CardNav-TS-TW,CardNav,Expandable navigation bar with card panels revealing nested links.,registry:component,gsap@^3.13.0; react-icons@^5.5.0,,https://reactbits.dev/CardNav,https://reactbits.dev/r/CardNav-TS-TW.json,CardNav/CardNav.tsx
React Bits,CardSwap-JS-CSS,CardSwap,Cards animate position swapping with smooth layout transitions.,registry:component,gsap@^3.13.0,,https://reactbits.dev/CardSwap,https://reactbits.dev/r/CardSwap-JS-CSS.json,CardSwap.css; CardSwap.jsx
React Bits,CardSwap-JS-TW,CardSwap,Cards animate position swapping with smooth layout transitions.,registry:component,gsap@^3.13.0,,https://reactbits.dev/CardSwap,https://reactbits.dev/r/CardSwap-JS-TW.json,CardSwap/CardSwap.jsx
React Bits,CardSwap-TS-CSS,CardSwap,Cards animate position swapping with smooth layout transitions.,registry:component,gsap@^3.13.0,,https://reactbits.dev/CardSwap,https://reactbits.dev/r/CardSwap-TS-CSS.json,CardSwap.css; CardSwap.tsx
React Bits,CardSwap-TS-TW,CardSwap,Cards animate position swapping with smooth layout transitions.,registry:component,gsap@^3.13.0,,https://reactbits.dev/CardSwap,https://reactbits.dev/r/CardSwap-TS-TW.json,CardSwap/CardSwap.tsx
React Bits,Carousel-JS-CSS,Carousel,"Responsive carousel with touch gestures, looping and transitions.",registry:component,motion@^12.23.12; react-icons@^5.5.0,,https://reactbits.dev/Carousel,https://reactbits.dev/r/Carousel-JS-CSS.json,Carousel.css; Carousel.jsx
React Bits,Carousel-JS-TW,Carousel,"Responsive carousel with touch gestures, looping and transitions.",registry:component,motion@^12.23.12; react-icons@^5.5.0,,https://reactbits.dev/Carousel,https://reactbits.dev/r/Carousel-JS-TW.json,Carousel/Carousel.jsx
React Bits,Carousel-TS-CSS,Carousel,"Responsive carousel with touch gestures, looping and transitions.",registry:component,motion@^12.23.12; react-icons@^5.5.0,,https://reactbits.dev/Carousel,https://reactbits.dev/r/Carousel-TS-CSS.json,Carousel.css; Carousel.tsx
React Bits,Carousel-TS-TW,Carousel,"Responsive carousel with touch gestures, looping and transitions.",registry:component,motion@^12.23.12; react-icons@^5.5.0,,https://reactbits.dev/Carousel,https://reactbits.dev/r/Carousel-TS-TW.json,Carousel/Carousel.tsx
React Bits,ChromaGrid-JS-CSS,ChromaGrid,A responsive grid of grayscale tiles. Hovering the grid reaveals their colors.,registry:component,gsap@^3.13.0,,https://reactbits.dev/ChromaGrid,https://reactbits.dev/r/ChromaGrid-JS-CSS.json,ChromaGrid.css; ChromaGrid.jsx
React Bits,ChromaGrid-JS-TW,ChromaGrid,A responsive grid of grayscale tiles. Hovering the grid reaveals their colors.,registry:component,gsap@^3.13.0,,https://reactbits.dev/ChromaGrid,https://reactbits.dev/r/ChromaGrid-JS-TW.json,ChromaGrid/ChromaGrid.jsx
React Bits,ChromaGrid-TS-CSS,ChromaGrid,A responsive grid of grayscale tiles. Hovering the grid reaveals their colors.,registry:component,gsap@^3.13.0,,https://reactbits.dev/ChromaGrid,https://reactbits.dev/r/ChromaGrid-TS-CSS.json,ChromaGrid.css; ChromaGrid.tsx
React Bits,ChromaGrid-TS-TW,ChromaGrid,A responsive grid of grayscale tiles. Hovering the grid reaveals their colors.,registry:component,gsap@^3.13.0,,https://reactbits.dev/ChromaGrid,https://reactbits.dev/r/ChromaGrid-TS-TW.json,ChromaGrid/ChromaGrid.tsx
React Bits,CircularGallery-JS-CSS,CircularGallery,Circular orbit gallery rotating images.,registry:component,ogl@^1.0.11,,https://reactbits.dev/CircularGallery,https://reactbits.dev/r/CircularGallery-JS-CSS.json,CircularGallery.css; CircularGallery.jsx
React Bits,CircularGallery-JS-TW,CircularGallery,Circular orbit gallery rotating images.,registry:component,ogl@^1.0.11,,https://reactbits.dev/CircularGallery,https://reactbits.dev/r/CircularGallery-JS-TW.json,CircularGallery/CircularGallery.jsx
React Bits,CircularGallery-TS-CSS,CircularGallery,Circular orbit gallery rotating images.,registry:component,ogl@^1.0.11,,https://reactbits.dev/CircularGallery,https://reactbits.dev/r/CircularGallery-TS-CSS.json,CircularGallery.css; CircularGallery.tsx
React Bits,CircularGallery-TS-TW,CircularGallery,Circular orbit gallery rotating images.,registry:component,ogl@^1.0.11,,https://reactbits.dev/CircularGallery,https://reactbits.dev/r/CircularGallery-TS-TW.json,CircularGallery/CircularGallery.tsx
React Bits,CircularText-JS-CSS,CircularText,Layouts characters around a circle with optional rotation animation.,registry:component,motion@^12.23.12,,https://reactbits.dev/CircularText,https://reactbits.dev/r/CircularText-JS-CSS.json,CircularText.css; CircularText.jsx
React Bits,CircularText-JS-TW,CircularText,Layouts characters around a circle with optional rotation animation.,registry:component,motion@^12.23.12,,https://reactbits.dev/CircularText,https://reactbits.dev/r/CircularText-JS-TW.json,CircularText/CircularText.jsx
React Bits,CircularText-TS-CSS,CircularText,Layouts characters around a circle with optional rotation animation.,registry:component,motion@^12.23.12,,https://reactbits.dev/CircularText,https://reactbits.dev/r/CircularText-TS-CSS.json,CircularText.css; CircularText.tsx
React Bits,CircularText-TS-TW,CircularText,Layouts characters around a circle with optional rotation animation.,registry:component,motion@^12.23.12,,https://reactbits.dev/CircularText,https://reactbits.dev/r/CircularText-TS-TW.json,CircularText/CircularText.tsx
React Bits,ClickSpark-JS-CSS,ClickSpark,Creates particle spark bursts at click position.,registry:component,,,https://reactbits.dev/ClickSpark,https://reactbits.dev/r/ClickSpark-JS-CSS.json,ClickSpark/ClickSpark.jsx
React Bits,ClickSpark-JS-TW,ClickSpark,Creates particle spark bursts at click position.,registry:component,,,https://reactbits.dev/ClickSpark,https://reactbits.dev/r/ClickSpark-JS-TW.json,ClickSpark/ClickSpark.jsx
React Bits,ClickSpark-TS-CSS,ClickSpark,Creates particle spark bursts at click position.,registry:component,,,https://reactbits.dev/ClickSpark,https://reactbits.dev/r/ClickSpark-TS-CSS.json,ClickSpark/ClickSpark.tsx
React Bits,ClickSpark-TS-TW,ClickSpark,Creates particle spark bursts at click position.,registry:component,,,https://reactbits.dev/ClickSpark,https://reactbits.dev/r/ClickSpark-TS-TW.json,ClickSpark/ClickSpark.tsx
React Bits,ColorBends-JS-CSS,ColorBends,Vibrant color bends with smooth flowing animation.,registry:component,three@^0.180.0,,https://reactbits.dev/ColorBends,https://reactbits.dev/r/ColorBends-JS-CSS.json,ColorBends.css; ColorBends.jsx
React Bits,ColorBends-JS-TW,ColorBends,Vibrant color bends with smooth flowing animation.,registry:component,three@^0.180.0,,https://reactbits.dev/ColorBends,https://reactbits.dev/r/ColorBends-JS-TW.json,ColorBends/ColorBends.jsx
React Bits,ColorBends-TS-CSS,ColorBends,Vibrant color bends with smooth flowing animation.,registry:component,three@^0.180.0,,https://reactbits.dev/ColorBends,https://reactbits.dev/r/ColorBends-TS-CSS.json,ColorBends.css; ColorBends.tsx
React Bits,ColorBends-TS-TW,ColorBends,Vibrant color bends with smooth flowing animation.,registry:component,three@^0.180.0,,https://reactbits.dev/ColorBends,https://reactbits.dev/r/ColorBends-TS-TW.json,ColorBends/ColorBends.tsx
React Bits,CountUp-JS-CSS,CountUp,Animated number counter supporting formatting and decimals.,registry:component,motion@^12.23.12,,https://reactbits.dev/CountUp,https://reactbits.dev/r/CountUp-JS-CSS.json,CountUp/CountUp.jsx
React Bits,CountUp-JS-TW,CountUp,Animated number counter supporting formatting and decimals.,registry:component,motion@^12.23.12,,https://reactbits.dev/CountUp,https://reactbits.dev/r/CountUp-JS-TW.json,CountUp/CountUp.jsx
React Bits,CountUp-TS-CSS,CountUp,Animated number counter supporting formatting and decimals.,registry:component,motion@^12.23.12,,https://reactbits.dev/CountUp,https://reactbits.dev/r/CountUp-TS-CSS.json,CountUp/CountUp.tsx
React Bits,CountUp-TS-TW,CountUp,Animated number counter supporting formatting and decimals.,registry:component,motion@^12.23.12,,https://reactbits.dev/CountUp,https://reactbits.dev/r/CountUp-TS-TW.json,CountUp/CountUp.tsx
React Bits,Counter-JS-CSS,Counter,Flexible animated counter supporting increments + easing.,registry:component,motion@^12.23.12,,https://reactbits.dev/Counter,https://reactbits.dev/r/Counter-JS-CSS.json,Counter.css; Counter.jsx
React Bits,Counter-JS-TW,Counter,Flexible animated counter supporting increments + easing.,registry:component,motion@^12.23.12,,https://reactbits.dev/Counter,https://reactbits.dev/r/Counter-JS-TW.json,Counter/Counter.jsx
React Bits,Counter-TS-CSS,Counter,Flexible animated counter supporting increments + easing.,registry:component,motion@^12.23.12,,https://reactbits.dev/Counter,https://reactbits.dev/r/Counter-TS-CSS.json,Counter.css; Counter.tsx
React Bits,Counter-TS-TW,Counter,Flexible animated counter supporting increments + easing.,registry:component,motion@^12.23.12,,https://reactbits.dev/Counter,https://reactbits.dev/r/Counter-TS-TW.json,Counter/Counter.tsx
React Bits,Crosshair-JS-CSS,Crosshair,"Custom crosshair cursor with tracking, and link hover effects.",registry:component,gsap@^3.13.0,,https://reactbits.dev/Crosshair,https://reactbits.dev/r/Crosshair-JS-CSS.json,Crosshair/Crosshair.jsx
React Bits,Crosshair-JS-TW,Crosshair,"Custom crosshair cursor with tracking, and link hover effects.",registry:component,gsap@^3.13.0,,https://reactbits.dev/Crosshair,https://reactbits.dev/r/Crosshair-JS-TW.json,Crosshair/Crosshair.jsx
React Bits,Crosshair-TS-CSS,Crosshair,"Custom crosshair cursor with tracking, and link hover effects.",registry:component,gsap@^3.13.0,,https://reactbits.dev/Crosshair,https://reactbits.dev/r/Crosshair-TS-CSS.json,Crosshair/Crosshair.tsx
React Bits,Crosshair-TS-TW,Crosshair,"Custom crosshair cursor with tracking, and link hover effects.",registry:component,gsap@^3.13.0,,https://reactbits.dev/Crosshair,https://reactbits.dev/r/Crosshair-TS-TW.json,Crosshair/Crosshair.tsx
React Bits,Cubes-JS-CSS,Cubes,3D rotating cube cluster. Supports auto-rotation or hover interaction.,registry:component,gsap@^3.13.0,,https://reactbits.dev/Cubes,https://reactbits.dev/r/Cubes-JS-CSS.json,Cubes.css; Cubes.jsx
React Bits,Cubes-JS-TW,Cubes,3D rotating cube cluster. Supports auto-rotation or hover interaction.,registry:component,gsap@^3.13.0,,https://reactbits.dev/Cubes,https://reactbits.dev/r/Cubes-JS-TW.json,Cubes/Cubes.jsx
React Bits,Cubes-TS-CSS,Cubes,3D rotating cube cluster. Supports auto-rotation or hover interaction.,registry:component,gsap@^3.13.0,,https://reactbits.dev/Cubes,https://reactbits.dev/r/Cubes-TS-CSS.json,Cubes.css; Cubes.tsx
React Bits,Cubes-TS-TW,Cubes,3D rotating cube cluster. Supports auto-rotation or hover interaction.,registry:component,gsap@^3.13.0,,https://reactbits.dev/Cubes,https://reactbits.dev/r/Cubes-TS-TW.json,Cubes/Cubes.tsx
React Bits,CursorGrid-JS-CSS,CursorGrid,"Canvas grid whose cells light up around the cursor with configurable radius, falloff and click pulses.",registry:component,,,https://reactbits.dev/CursorGrid,https://reactbits.dev/r/CursorGrid-JS-CSS.json,CursorGrid.css; CursorGrid.jsx
React Bits,CursorGrid-JS-TW,CursorGrid,"Canvas grid whose cells light up around the cursor with configurable radius, falloff and click pulses.",registry:component,,,https://reactbits.dev/CursorGrid,https://reactbits.dev/r/CursorGrid-JS-TW.json,CursorGrid/CursorGrid.jsx
React Bits,CursorGrid-TS-CSS,CursorGrid,"Canvas grid whose cells light up around the cursor with configurable radius, falloff and click pulses.",registry:component,,,https://reactbits.dev/CursorGrid,https://reactbits.dev/r/CursorGrid-TS-CSS.json,CursorGrid.css; CursorGrid.tsx
React Bits,CursorGrid-TS-TW,CursorGrid,"Canvas grid whose cells light up around the cursor with configurable radius, falloff and click pulses.",registry:component,,,https://reactbits.dev/CursorGrid,https://reactbits.dev/r/CursorGrid-TS-TW.json,CursorGrid/CursorGrid.tsx
React Bits,CurvedInput-JS-CSS,CurvedInput,"Arc-bent input bar with text, caret and submit button all following the curve.",registry:component,,,https://reactbits.dev/CurvedInput,https://reactbits.dev/r/CurvedInput-JS-CSS.json,CurvedInput.css; CurvedInput.jsx
React Bits,CurvedInput-JS-TW,CurvedInput,"Arc-bent input bar with text, caret and submit button all following the curve.",registry:component,,,https://reactbits.dev/CurvedInput,https://reactbits.dev/r/CurvedInput-JS-TW.json,CurvedInput/CurvedInput.jsx
React Bits,CurvedInput-TS-CSS,CurvedInput,"Arc-bent input bar with text, caret and submit button all following the curve.",registry:component,,,https://reactbits.dev/CurvedInput,https://reactbits.dev/r/CurvedInput-TS-CSS.json,CurvedInput.css; CurvedInput.tsx
React Bits,CurvedInput-TS-TW,CurvedInput,"Arc-bent input bar with text, caret and submit button all following the curve.",registry:component,,,https://reactbits.dev/CurvedInput,https://reactbits.dev/r/CurvedInput-TS-TW.json,CurvedInput/CurvedInput.tsx
React Bits,CurvedLoop-JS-CSS,CurvedLoop,Flowing looping text path along a customizable curve with drag interaction.,registry:component,,,https://reactbits.dev/CurvedLoop,https://reactbits.dev/r/CurvedLoop-JS-CSS.json,CurvedLoop.css; CurvedLoop.jsx
React Bits,CurvedLoop-JS-TW,CurvedLoop,Flowing looping text path along a customizable curve with drag interaction.,registry:component,,,https://reactbits.dev/CurvedLoop,https://reactbits.dev/r/CurvedLoop-JS-TW.json,CurvedLoop/CurvedLoop.jsx
React Bits,CurvedLoop-TS-CSS,CurvedLoop,Flowing looping text path along a customizable curve with drag interaction.,registry:component,,,https://reactbits.dev/CurvedLoop,https://reactbits.dev/r/CurvedLoop-TS-CSS.json,CurvedLoop.css; CurvedLoop.tsx
React Bits,CurvedLoop-TS-TW,CurvedLoop,Flowing looping text path along a customizable curve with drag interaction.,registry:component,,,https://reactbits.dev/CurvedLoop,https://reactbits.dev/r/CurvedLoop-TS-TW.json,CurvedLoop/CurvedLoop.tsx
React Bits,DarkVeil-JS-CSS,DarkVeil,Subtle dark background with a smooth animation and postprocessing.,registry:component,ogl@^1.0.11,,https://reactbits.dev/DarkVeil,https://reactbits.dev/r/DarkVeil-JS-CSS.json,DarkVeil.css; DarkVeil.jsx
React Bits,DarkVeil-JS-TW,DarkVeil,Subtle dark background with a smooth animation and postprocessing.,registry:component,ogl@^1.0.11,,https://reactbits.dev/DarkVeil,https://reactbits.dev/r/DarkVeil-JS-TW.json,DarkVeil/DarkVeil.jsx
React Bits,DarkVeil-TS-CSS,DarkVeil,Subtle dark background with a smooth animation and postprocessing.,registry:component,ogl@^1.0.11,,https://reactbits.dev/DarkVeil,https://reactbits.dev/r/DarkVeil-TS-CSS.json,DarkVeil.css; DarkVeil.tsx
React Bits,DarkVeil-TS-TW,DarkVeil,Subtle dark background with a smooth animation and postprocessing.,registry:component,ogl@^1.0.11,,https://reactbits.dev/DarkVeil,https://reactbits.dev/r/DarkVeil-TS-TW.json,DarkVeil/DarkVeil.tsx
